user_id,avg_toxicity,review_count,total_toxic_reviews,negative_ratio,positive_ratio,neutral_ratio,toxicity_frequency,activity_level,cluster,cluster_label
49775655,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
49785465,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
49789474,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
49800721,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
49831800,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
49839791,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
49850515,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
49851173,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
49855550,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
49861717,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
49871807,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
49881284,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
49896175,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
49910101,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
49914302,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
49922206,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
49929446,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
49939650,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
49952576,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
49969660,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
49991390,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50000872,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50003641,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50007096,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50013471,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50021885,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50034934,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50037151,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50046242,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50059229,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50064799,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50065607,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50073254,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50073750,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50080104,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50117975,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50122178,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50130369,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50137127,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50138079,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50142485,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50147660,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50152969,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50159698,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50201897,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50206090,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50246115,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50248681,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50260678,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50269129,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50290228,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50290368,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50292803,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50301938,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50307577,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50308356,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50308801,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50313882,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50319302,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50338775,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50341748,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50342124,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50348460,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50349971,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50352462,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50357563,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50359598,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50372293,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50375041,0.0,1,0,1.0,0.0,0.0,0.0,Low,1,Low Risk - Low Activity
50388551,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50403658,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50416216,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50423879,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50425639,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50438959,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50443521,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50479441,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50481853,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50482770,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50489639,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50492889,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50509751,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50516805,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50525412,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50538203,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50539431,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50542718,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50545272,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50557668,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50563952,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50572279,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50579445,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50580981,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50607816,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50632141,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50632173,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50636558,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50655772,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50680340,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50700662,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50722043,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50729914,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50729967,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50734866,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50747105,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50748617,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50749633,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50771487,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50797514,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50802237,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50818045,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50818740,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50822804,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50839037,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50844069,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50851095,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50856029,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50899738,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50905559,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50908069,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50912405,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50912754,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50916485,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50935770,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50938349,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50945655,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50946171,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50971738,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50980449,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50988213,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50989859,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
50994998,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
50997172,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51009277,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51036914,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51039398,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51040180,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51077529,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51112421,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51118911,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51121310,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51122045,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51145103,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51150212,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51157050,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51187544,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51194081,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51204507,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51206605,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51208406,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51224796,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51231788,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51233146,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51234498,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51237154,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51270981,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51277772,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51285034,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51290250,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51290299,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51305013,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51309920,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51329436,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51377522,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51396923,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51422117,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51422255,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51440340,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51441754,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51442756,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51485259,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51485702,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51492680,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51497317,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51503465,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51506265,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51530000,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51562168,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51565400,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51568522,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51581671,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51583765,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51605479,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51625510,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51627694,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51628743,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51644383,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51648431,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51648894,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51659800,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51661719,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51676049,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51698991,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51706475,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51707366,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51709186,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51710626,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51722986,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51746521,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51752482,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51767372,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51770859,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51806881,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51808258,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51833537,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51836212,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51848382,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51848790,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51849933,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51857071,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51873100,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51891689,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51899006,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51902955,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51917067,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51920202,0.0,1,0,1.0,0.0,0.0,0.0,Low,1,Low Risk - Low Activity
51927538,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51946715,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51948398,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51952305,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51956473,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51969473,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51973073,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
51983717,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
51996863,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52004348,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52008418,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52021325,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52036192,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52049723,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52050193,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52071061,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52077300,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52079162,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52079222,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52082163,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52083131,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52092850,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52098444,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52102468,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52103441,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52109741,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52129257,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52135789,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52136192,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52142063,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52146281,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52152822,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52158241,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52164071,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52170450,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52176064,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52179954,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52180830,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52181815,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52190224,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52196571,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52204331,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52209450,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52214577,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52222684,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52233859,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52236241,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52245406,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52246644,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52261744,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52283399,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52283895,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52301412,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52301621,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52305040,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52310702,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52316450,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52317184,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52322502,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52338314,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52344340,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52347467,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52363067,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52373915,0.0,1,0,1.0,0.0,0.0,0.0,Low,1,Low Risk - Low Activity
52415646,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52422257,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52428097,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52452420,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52471342,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52473161,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52478567,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52483754,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52496949,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52502768,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52524469,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52525981,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52547818,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52548423,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52560081,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52565080,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52566892,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52585760,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52594840,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52595064,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52618304,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52640313,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52647134,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52652429,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52662850,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
52664054,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52670347,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52677221,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
52708709,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
